animal_id,state,agro_climatic_zone,species,breed,breed_type,age_months,body_weight_kg,parity,lactation_stage,days_in_milk,pregnancy_status,basal_milk_yield_kg,basal_milk_fat_pct,basal_dry_fodder_kg,basal_green_fodder_kg,basal_concentrate_kg,basal_mineral_mixture_g,basal_total_dmi_kg,basal_feed_cost_inr,rec_dry_fodder_kg,rec_green_fodder_kg,rec_silage_kg,rec_concentrate_kg,rec_mineral_mixture_g,rec_total_dmi_kg,rec_feed_cost_inr,daily_cost_saving_inr,post_balancing_milk_yield_kg,post_balancing_milk_fat_pct,daily_net_economic_gain_inr,ration_balanced_status,study_source
NDDB_RBP_04472,Haryana,Northern,Cattle,HF_Cross,Crossbred,47,497.6,2,Late,212,0,19.23,3.75,8.3,17.9,5.5,0.0,16.0,244.63,6.5,24.8,12.0,8.9,50.0,22.66,380.71,-136.08,20.55,3.96,-68.66,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04473,Madhya_Pradesh,Central,Cattle,Tharparkar,Indigenous_Zebu,106,443.5,4,Mid,128,0,8.6,4.72,9.0,15.4,2.9,30.0,13.79,179.18,7.2,19.6,0.0,4.6,50.0,14.54,220.72,-41.54,9.23,4.99,-7.63,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04474,Haryana,Northern,Cattle,HF_Cross,Crossbred,54,526.4,5,Late,250,0,19.16,3.64,6.8,12.4,3.5,30.0,11.75,171.68,5.9,17.2,0.0,8.9,50.0,16.76,317.49,-145.81,21.69,3.97,-21.04,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04475,Andhra_Pradesh,Southern,Cattle,Jersey_Cross,Crossbred,92,462.7,4,Late,244,0,12.76,4.29,6.6,20.9,5.3,20.0,14.89,234.88,5.9,26.9,8.0,6.3,50.0,18.92,299.23,-64.35,14.15,4.49,-0.21,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04476,Karnataka,Southern,Cattle,HF_Cross,Crossbred,103,467.5,3,Mid,125,1,25.83,3.98,8.5,19.2,5.7,0.0,16.62,254.19,7.0,27.0,0.0,11.5,50.0,22.05,414.9,-160.71,28.68,4.25,-21.44,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04477,Andhra_Pradesh,Southern,Cattle,Sahiwal,Indigenous_Zebu,50,467.5,1,Late,211,0,10.04,4.24,6.1,17.9,3.3,0.0,12.04,170.93,5.4,25.4,8.0,5.2,50.0,17.18,263.58,-92.65,11.01,4.56,-41.7,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04478,Madhya_Pradesh,Central,Buffalo,Murrah,Buffalo,104,607.8,1,Early,70,0,17.89,7.48,8.5,11.0,5.3,30.0,14.62,228.15,7.5,14.4,8.0,10.1,50.0,21.28,382.53,-154.38,19.9,7.7,-60.49,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04479,Tamil_Nadu,Southern,Cattle,Gir,Indigenous_Zebu,45,437.7,4,Early,61,0,8.62,4.63,7.0,10.6,5.2,0.0,13.1,211.02,5.4,12.8,8.0,4.6,50.0,14.12,220.26,-9.24,9.79,4.8,41.88,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04480,Maharashtra,Western,Cattle,Tharparkar,Indigenous_Zebu,52,433.6,1,Mid,199,0,13.58,4.5,7.0,21.2,3.4,20.0,13.6,189.14,5.3,28.1,0.0,6.6,50.0,16.33,277.17,-88.03,14.32,4.69,-49.03,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04481,Madhya_Pradesh,Central,Cattle,Gir,Indigenous_Zebu,98,447.6,6,Early,31,0,13.46,4.75,7.2,16.7,3.3,30.0,12.79,178.94,5.6,20.2,0.0,6.6,50.0,15.02,262.04,-83.1,15.1,5.14,2.78,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04482,Karnataka,Southern,Buffalo,Murrah,Buffalo,65,599.2,1,Early,40,0,9.7,7.05,9.1,12.5,3.3,0.0,13.66,181.55,7.7,18.1,0.0,6.0,50.0,15.95,257.57,-76.02,10.63,7.3,-30.05,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04483,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,48,398.6,3,Late,278,0,10.73,4.67,9.2,18.0,3.2,30.0,14.76,194.2,7.7,23.5,12.0,5.5,50.0,20.42,298.45,-104.25,12.08,4.98,-37.97,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04484,Haryana,Northern,Cattle,Red_Sindhi,Indigenous_Zebu,70,380.3,5,Late,209,1,10.97,4.86,7.7,17.6,3.3,30.0,13.42,184.67,6.8,24.7,8.0,5.6,50.0,18.66,282.94,-98.27,12.31,5.15,-33.07,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04485,Haryana,Northern,Cattle,HF_Cross,Crossbred,63,491.9,1,Early,62,0,14.22,3.96,9.2,12.2,5.8,0.0,15.94,246.64,8.1,16.0,8.0,6.9,50.0,19.26,307.35,-60.71,16.2,4.14,26.19,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04486,Tamil_Nadu,Southern,Cattle,Tharparkar,Indigenous_Zebu,68,434.5,5,Mid,168,1,10.32,4.48,6.0,15.7,5.2,0.0,13.22,214.74,5.2,20.1,0.0,5.3,50.0,13.47,225.02,-10.28,11.16,4.8,35.92,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04487,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,80,457.2,2,Early,42,0,11.49,4.76,6.0,10.5,4.5,0.0,11.55,185.1,4.8,14.1,8.0,5.8,50.0,14.92,249.82,-64.72,12.48,4.95,-17.62,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04488,Gujarat,Western,Cattle,Tharparkar,Indigenous_Zebu,81,372.4,6,Late,220,1,9.91,4.51,5.9,20.7,3.1,20.0,12.24,171.99,5.3,29.3,8.0,5.2,50.0,17.87,271.41,-99.42,10.45,4.8,-66.78,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04489,Haryana,Northern,Cattle,Jersey_Cross,Crossbred,66,436.8,5,Late,249,1,17.71,4.17,9.2,18.6,5.7,20.0,17.13,259.72,7.9,22.5,12.0,8.3,50.0,22.92,370.55,-110.83,18.82,4.41,-50.58,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04490,Haryana,Northern,Cattle,Kankrej,Indigenous_Zebu,77,448.9,1,Late,268,0,13.47,4.68,8.1,12.7,4.4,30.0,13.79,205.49,6.3,18.0,0.0,6.6,50.0,15.21,262.45,-56.96,14.26,4.91,-13.82,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04491,Karnataka,Southern,Cattle,Red_Sindhi,Indigenous_Zebu,73,406.7,3,Early,82,0,14.0,4.67,8.7,19.7,3.1,20.0,14.56,190.79,6.9,25.8,12.0,6.8,50.0,21.33,331.31,-140.52,14.87,4.83,-97.94,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04492,Gujarat,Western,Cattle,Sahiwal,Indigenous_Zebu,71,433.6,1,Early,37,0,15.72,4.43,9.0,19.0,2.6,0.0,14.24,176.9,7.0,24.4,0.0,7.5,50.0,17.93,305.18,-128.28,18.06,4.7,-19.86,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04493,Tamil_Nadu,Southern,Cattle,HF_Cross,Crossbred,94,457.8,4,Late,278,1,26.2,3.94,5.8,21.9,5.1,30.0,14.19,226.68,4.9,31.0,0.0,11.7,50.0,21.14,413.15,-186.47,29.09,4.33,-31.27,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04494,Andhra_Pradesh,Southern,Cattle,Sahiwal,Indigenous_Zebu,95,413.6,5,Mid,137,1,13.11,4.38,5.8,12.4,5.3,0.0,12.47,208.58,4.8,16.3,0.0,6.4,50.0,13.34,242.26,-33.68,14.92,4.58,47.04,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04495,Madhya_Pradesh,Central,Cattle,Jersey_Cross,Crossbred,96,464.0,1,Early,63,0,17.23,4.4,6.2,18.0,5.6,30.0,14.22,234.1,4.8,24.9,8.0,8.1,50.0,19.15,333.38,-99.28,19.41,4.66,3.75,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04496,Madhya_Pradesh,Central,Cattle,Gir,Indigenous_Zebu,34,413.6,5,Early,58,0,14.86,4.57,7.9,10.1,4.5,0.0,13.18,198.47,6.5,13.5,0.0,7.1,50.0,14.94,267.05,-68.58,16.55,4.94,20.13,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04497,Madhya_Pradesh,Central,Cattle,Jersey_Cross,Crossbred,83,480.7,5,Mid,155,1,21.91,4.18,9.3,20.9,4.1,0.0,16.24,222.33,8.1,28.6,0.0,10.0,50.0,22.01,387.67,-165.34,24.96,4.35,-32.47,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04498,Andhra_Pradesh,Southern,Cattle,Sahiwal,Indigenous_Zebu,66,408.1,2,Early,50,0,15.16,4.21,7.0,17.5,3.2,0.0,12.68,174.2,5.6,25.0,12.0,7.3,50.0,20.45,332.8,-158.6,16.83,4.51,-74.94,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04499,Maharashtra,Western,Cattle,HF_Cross,Crossbred,104,510.7,4,Early,29,0,19.71,4.1,6.2,12.2,5.9,0.0,13.33,226.74,5.2,17.3,12.0,9.1,50.0,20.17,359.66,-132.92,21.4,4.36,-46.44,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04500,Karnataka,Southern,Buffalo,Mehsana,Buffalo,66,512.6,3,Late,281,1,14.18,6.9,7.8,17.4,5.9,30.0,15.81,252.58,6.4,21.0,8.0,8.3,50.0,19.99,342.0,-89.42,15.32,7.19,-28.33,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04501,Tamil_Nadu,Southern,Cattle,Jersey_Cross,Crossbred,78,409.8,5,Late,213,1,20.75,4.24,6.6,12.8,3.7,30.0,11.83,176.26,5.5,15.5,0.0,9.5,50.0,16.6,326.35,-150.09,23.46,4.47,-25.53,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04502,Karnataka,Southern,Cattle,Kankrej,Indigenous_Zebu,43,478.5,4,Mid,196,1,7.29,4.66,8.6,10.4,4.6,20.0,13.96,208.58,6.5,14.8,8.0,4.1,50.0,15.06,219.91,-11.33,8.12,4.87,27.03,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04503,Gujarat,Western,Cattle,Gir,Indigenous_Zebu,108,422.1,2,Late,272,1,14.74,4.53,7.3,20.0,3.2,0.0,13.45,181.95,6.3,27.5,0.0,7.1,50.0,17.56,296.35,-114.4,16.36,4.72,-40.41,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04504,Andhra_Pradesh,Southern,Cattle,Gir,Indigenous_Zebu,43,382.2,1,Mid,132,1,10.85,4.55,5.8,12.0,3.4,0.0,10.68,158.3,4.6,15.4,0.0,5.5,50.0,12.17,215.38,-57.08,12.33,4.95,18.89,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04505,Karnataka,Southern,Cattle,Red_Sindhi,Indigenous_Zebu,99,391.3,4,Late,261,0,12.59,4.79,9.4,17.0,4.9,20.0,16.27,236.9,8.4,21.5,0.0,6.2,50.0,17.44,275.5,-38.6,13.91,4.97,21.58,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04506,Andhra_Pradesh,Southern,Buffalo,Murrah,Buffalo,31,512.8,3,Early,31,0,10.51,7.24,7.5,11.8,3.6,0.0,12.35,175.81,6.3,15.2,0.0,6.5,50.0,14.56,253.69,-77.88,11.55,7.54,-24.5,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04507,Karnataka,Southern,Buffalo,Mehsana,Buffalo,89,488.5,1,Late,283,1,11.73,7.14,8.9,20.6,3.0,0.0,14.83,190.07,7.9,25.4,0.0,7.1,50.0,18.58,303.73,-113.66,13.25,7.39,-42.65,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04508,Tamil_Nadu,Southern,Cattle,Jersey_Cross,Crossbred,60,475.5,6,Late,299,1,13.29,4.16,7.6,13.9,4.0,0.0,13.22,191.58,6.6,17.6,12.0,6.5,50.0,19.15,303.22,-111.64,14.21,4.4,-63.04,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04509,Madhya_Pradesh,Central,Cattle,Red_Sindhi,Indigenous_Zebu,51,400.0,2,Mid,120,0,12.84,4.87,7.6,19.2,3.0,30.0,13.38,179.64,6.4,26.5,0.0,6.3,50.0,16.73,274.1,-94.46,14.3,5.16,-22.39,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04510,Punjab,Northern,Buffalo,Mehsana,Buffalo,46,521.6,2,Mid,159,0,13.13,6.94,7.9,16.6,4.0,30.0,14.03,202.17,7.1,23.0,0.0,7.8,50.0,18.01,310.65,-108.48,13.88,7.15,-68.32,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04511,Gujarat,Western,Cattle,Jersey_Cross,Crossbred,68,487.8,5,Late,272,0,21.63,4.35,7.6,14.0,4.9,30.0,14.05,217.6,6.6,18.6,12.0,9.9,50.0,22.41,393.82,-176.22,24.22,4.65,-48.74,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04512,Karnataka,Southern,Cattle,Tharparkar,Indigenous_Zebu,34,420.0,3,Early,55,0,8.21,4.55,7.4,19.8,2.8,20.0,13.14,173.46,6.3,28.6,12.0,4.5,50.0,19.28,273.17,-99.71,8.69,4.76,-74.17,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04513,Punjab,Northern,Cattle,Tharparkar,Indigenous_Zebu,102,395.9,3,Late,208,1,14.59,4.5,6.8,13.9,4.0,0.0,12.5,185.58,5.6,16.9,8.0,7.0,50.0,17.28,293.18,-107.6,16.62,4.79,-11.18,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04514,Gujarat,Western,Cattle,Tharparkar,Indigenous_Zebu,98,444.6,1,Early,37,0,9.82,4.48,6.8,21.6,5.5,0.0,15.39,241.52,5.4,30.5,8.0,5.1,50.0,18.11,272.2,-30.68,10.42,4.7,1.29,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04515,Punjab,Northern,Buffalo,Mehsana,Buffalo,108,566.0,6,Early,75,0,9.16,7.11,7.7,15.1,5.4,0.0,14.81,231.37,6.3,19.2,0.0,5.8,50.0,14.73,244.29,-12.92,10.44,7.38,47.0,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04516,Madhya_Pradesh,Central,Buffalo,Mehsana,Buffalo,84,473.8,3,Mid,116,0,12.04,6.78,8.9,12.9,5.0,0.0,15.09,225.13,7.4,16.4,0.0,7.2,50.0,16.42,282.78,-57.65,13.65,6.95,12.81,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04517,Madhya_Pradesh,Central,Cattle,Kankrej,Indigenous_Zebu,105,400.7,6,Mid,106,0,9.69,4.53,7.3,21.7,5.1,0.0,15.5,235.09,6.4,29.6,12.0,5.1,50.0,20.11,291.72,-56.63,10.79,4.75,-5.33,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04518,Punjab,Northern,Cattle,Jersey_Cross,Crossbred,66,410.7,6,Early,55,0,14.43,4.4,5.5,11.0,5.8,30.0,12.37,218.65,4.3,15.6,0.0,7.0,50.0,13.29,252.57,-33.92,15.42,4.64,18.5,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04519,Gujarat,Western,Cattle,HF_Cross,Crossbred,68,502.5,1,Early,71,0,27.44,3.87,7.8,19.2,4.0,20.0,14.46,206.34,6.4,25.0,0.0,12.2,50.0,21.74,424.2,-217.86,30.56,4.07,-74.85,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04520,Haryana,Northern,Cattle,HF_Cross,Crossbred,67,486.6,4,Late,246,1,18.95,3.65,6.8,18.2,4.3,0.0,13.63,202.84,5.5,26.4,0.0,8.8,50.0,18.15,332.13,-129.29,21.61,3.84,-11.79,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04521,Haryana,Northern,Cattle,Tharparkar,Indigenous_Zebu,82,388.4,2,Mid,114,0,9.5,4.68,6.9,20.4,3.2,20.0,13.17,181.43,5.3,26.7,0.0,5.0,50.0,14.61,232.49,-51.06,10.4,4.92,-6.88,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04522,Maharashtra,Western,Cattle,Red_Sindhi,Indigenous_Zebu,81,388.2,4,Late,290,0,8.24,4.83,6.4,20.6,2.7,30.0,12.31,165.92,5.3,28.9,8.0,4.5,50.0,17.16,252.33,-86.41,9.45,5.14,-28.71,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04523,Haryana,Northern,Cattle,Kankrej,Indigenous_Zebu,65,464.9,2,Early,37,0,12.41,4.54,7.7,12.5,5.5,30.0,14.38,230.65,6.6,16.6,0.0,6.2,50.0,14.84,251.22,-20.57,13.39,4.86,33.81,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04524,Andhra_Pradesh,Southern,Buffalo,Murrah,Buffalo,88,543.1,4,Late,243,1,8.08,6.85,8.5,15.7,2.7,20.0,13.22,170.09,7.3,21.4,0.0,5.2,50.0,15.53,241.03,-70.94,8.61,7.05,-43.91,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04525,Tamil_Nadu,Southern,Buffalo,Murrah,Buffalo,81,532.0,2,Mid,136,0,9.33,7.75,7.0,12.1,4.7,0.0,12.95,201.32,5.7,16.6,8.0,5.9,50.0,16.32,264.67,-63.35,9.88,8.04,-30.99,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04526,Gujarat,Western,Cattle,Sahiwal,Indigenous_Zebu,47,473.3,1,Late,233,0,12.19,4.37,9.0,15.2,3.3,20.0,14.11,188.34,7.1,18.6,0.0,6.1,50.0,15.6,256.77,-68.43,13.46,4.68,-3.48,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04527,Maharashtra,Western,Cattle,Sahiwal,Indigenous_Zebu,32,436.1,4,Late,291,0,14.48,4.26,6.8,12.2,6.0,0.0,13.96,233.84,5.2,17.6,12.0,7.0,50.0,18.34,305.72,-71.88,16.32,4.57,18.28,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04528,Punjab,Northern,Cattle,Red_Sindhi,Indigenous_Zebu,55,407.8,4,Late,295,0,10.23,4.56,6.0,15.9,5.0,30.0,13.08,212.38,4.5,19.6,8.0,5.3,50.0,15.3,246.67,-34.29,10.86,4.85,2.25,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04529,Karnataka,Southern,Cattle,Sahiwal,Indigenous_Zebu,48,392.9,2,Mid,107,0,12.98,4.43,5.7,20.1,4.3,0.0,13.02,198.77,4.8,26.4,12.0,6.4,50.0,19.2,306.48,-107.71,14.91,4.63,-22.44,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04530,Maharashtra,Western,Buffalo,Jaffarabadi,Buffalo,40,554.0,5,Late,297,1,9.62,7.79,7.8,19.4,3.8,0.0,14.32,199.98,6.0,27.0,8.0,6.0,50.0,18.76,292.4,-92.42,11.03,7.97,-30.9,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04531,Punjab,Northern,Cattle,Red_Sindhi,Indigenous_Zebu,90,405.9,2,Mid,122,1,9.46,4.74,5.9,19.7,4.7,20.0,13.48,211.39,4.6,27.3,0.0,5.0,50.0,14.1,228.56,-17.17,10.38,5.02,29.42,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04532,Tamil_Nadu,Southern,Cattle,Sahiwal,Indigenous_Zebu,69,428.9,3,Mid,183,0,14.8,4.56,8.4,17.0,3.2,20.0,13.84,185.2,6.9,20.4,12.0,7.1,50.0,20.52,327.23,-142.03,16.28,4.73,-74.72,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04533,Haryana,Northern,Cattle,HF_Cross,Crossbred,79,427.1,4,Mid,107,0,17.3,3.87,9.0,16.5,3.9,30.0,14.91,207.6,7.4,21.4,8.0,8.1,50.0,20.79,345.18,-137.58,18.24,4.12,-83.62,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04534,Maharashtra,Western,Buffalo,Jaffarabadi,Buffalo,58,594.8,4,Early,37,0,14.86,7.02,6.5,19.8,4.6,0.0,13.95,211.91,5.4,28.1,12.0,8.6,50.0,22.06,371.92,-160.01,16.76,7.29,-69.71,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04535,Punjab,Northern,Buffalo,Mehsana,Buffalo,88,465.7,3,Early,41,0,10.92,6.65,6.6,21.2,4.6,30.0,14.32,218.14,5.5,30.2,0.0,6.7,50.0,17.02,285.89,-67.75,12.15,6.85,-11.29,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04536,Tamil_Nadu,Southern,Cattle,HF_Cross,Crossbred,96,438.3,2,Mid,134,1,17.85,3.65,7.2,20.5,3.8,0.0,14.0,197.9,5.8,29.2,0.0,8.3,50.0,18.53,327.54,-129.64,19.83,4.03,-24.26,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04537,Maharashtra,Western,Buffalo,Jaffarabadi,Buffalo,62,648.3,5,Early,84,0,16.54,7.47,8.2,15.9,4.8,30.0,14.88,223.68,7.4,20.7,12.0,9.5,50.0,23.19,394.04,-170.36,17.95,7.81,-92.37,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04538,Karnataka,Southern,Cattle,Kankrej,Indigenous_Zebu,52,477.0,3,Early,17,0,13.63,4.53,7.4,19.1,5.7,30.0,15.61,248.12,6.3,24.9,8.0,6.7,50.0,19.24,308.23,-60.11,15.46,4.71,20.56,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04539,Haryana,Northern,Cattle,HF_Cross,Crossbred,57,474.9,1,Late,268,0,17.35,3.83,6.5,18.8,5.4,20.0,14.47,232.11,5.2,25.8,0.0,8.1,50.0,17.13,310.36,-78.25,19.92,4.01,33.75,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04540,Andhra_Pradesh,Southern,Cattle,HF_Cross,Crossbred,90,425.0,2,Late,263,0,14.63,3.63,5.8,10.2,5.3,30.0,12.03,206.14,5.1,13.6,0.0,7.1,50.0,13.7,256.77,-50.63,16.59,3.8,35.13,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04541,Tamil_Nadu,Southern,Cattle,Kankrej,Indigenous_Zebu,86,424.8,4,Late,272,1,7.06,4.62,5.7,21.6,5.5,30.0,14.4,235.67,5.0,26.0,0.0,4.0,50.0,13.3,202.7,32.97,7.87,4.9,72.56,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04542,Gujarat,Western,Cattle,Tharparkar,Indigenous_Zebu,62,414.9,6,Mid,102,0,14.6,4.78,5.9,21.0,4.5,0.0,13.56,207.45,4.5,28.5,0.0,7.0,50.0,16.05,282.45,-75.0,16.0,5.06,-3.88,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04543,Maharashtra,Western,Cattle,Sahiwal,Indigenous_Zebu,85,405.4,4,Late,227,1,12.77,4.36,8.9,18.3,4.3,0.0,15.54,218.81,7.8,25.3,0.0,6.3,50.0,17.75,281.96,-63.15,14.28,4.64,10.22,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04544,Tamil_Nadu,Southern,Cattle,Kankrej,Indigenous_Zebu,51,413.7,6,Mid,98,0,7.01,4.67,6.6,18.0,5.8,20.0,14.76,241.5,5.2,23.8,0.0,4.0,50.0,13.04,199.36,42.14,7.87,4.9,82.06,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04545,Madhya_Pradesh,Central,Cattle,Gir,Indigenous_Zebu,56,380.9,6,Late,295,1,9.87,4.69,6.2,14.1,2.9,30.0,11.01,155.32,5.2,20.4,0.0,5.1,50.0,13.35,220.48,-65.16,11.06,4.88,-11.53,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04546,Andhra_Pradesh,Southern,Cattle,Tharparkar,Indigenous_Zebu,42,409.8,6,Late,282,0,11.54,4.73,7.5,12.6,4.9,30.0,13.68,213.77,6.2,16.1,12.0,5.8,50.0,17.86,278.72,-64.95,13.17,5.05,13.85,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04547,Madhya_Pradesh,Central,Buffalo,Murrah,Buffalo,39,492.5,4,Early,65,0,11.41,7.59,7.7,15.5,5.5,20.0,14.98,236.45,6.0,19.4,0.0,6.9,50.0,15.49,271.08,-34.63,13.04,7.78,37.22,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04548,Madhya_Pradesh,Central,Cattle,Kankrej,Indigenous_Zebu,70,409.3,1,Early,44,0,9.27,4.58,5.9,12.7,5.2,0.0,12.53,207.39,4.5,18.4,0.0,4.9,50.0,12.14,205.63,1.76,9.93,4.86,37.96,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04549,Karnataka,Southern,Buffalo,Jaffarabadi,Buffalo,106,646.4,2,Mid,176,1,14.06,7.91,9.2,20.3,4.5,0.0,16.39,230.66,7.8,26.6,0.0,8.2,50.0,19.72,334.22,-103.56,16.13,8.12,-11.35,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
NDDB_RBP_04550,Haryana,Northern,Buffalo,Jaffarabadi,Buffalo,44,584.4,3,Late,264,1,12.92,7.41,8.7,11.5,5.7,0.0,15.26,238.75,6.7,15.6,12.0,7.7,50.0,19.92,330.77,-92.02,14.4,7.74,-16.77,Balanced,NDDB Ration Balancing Programme (RBP) Field Trial Benchmark
